Transaction_Amount,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Card_Age,Transaction_Distance,Is_Weekend,Hour,Day,High_Amount,High_Distance,High_Frequency,Behavior_Risk,Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Authentication_Method_OTP,Authentication_Method_PIN,Authentication_Method_Password,Actual_Fraud,Predicted_Fraud,Fraud_Probability
335.17,16308.57,False,False,10,287.04,150,3132.46,False,6,21,False,True,False,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,0,1,0.35749193568011317
23.21,91497.84,False,False,3,326.59,71,3750.49,True,3,12,False,True,False,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1,1,0.4016271692833568
2.88,32730.65,False,False,8,290.46,81,4488.02,False,9,2,False,True,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,1,0.35208338186859733
44.59,42099.5,False,False,13,430.12,163,3191.98,True,19,9,False,True,True,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0.337632935275029
154.4,63123.56,False,False,1,409.06,202,2260.96,True,14,2,False,True,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,0,0.3263813362153992
211.81,78177.95,False,False,14,271.38,161,4516.91,False,12,15,False,True,True,2,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0,1,0.3552492754813717
103.8,76243.43,False,False,11,208.28,23,2478.13,False,3,19,False,True,True,2,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,1,1,0.4137287114513166
13.23,91982.43,False,False,4,363.42,27,463.28,False,3,25,False,False,False,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,1,0.361532282904196
183.62,81371.08,False,False,13,268.15,233,3073.48,False,5,22,False,True,True,2,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0,0,0.2925156146080355
204.83,15717.12,False,False,1,210.86,53,4233.88,False,18,7,False,True,False,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,1,0.35022255989509005
350.84,75418.2,False,False,8,147.45,181,1265.91,False,15,12,False,True,False,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,1,0,0.30373174234550376
246.92,5057.23,False,True,5,400.08,19,3386.9,False,8,30,False,True,False,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0,0,0.32496464298270233
247.44,11803.7,False,False,10,285.64,179,4466.14,True,21,7,False,True,False,1,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1,1,0.38403501158648645
33.03,47823.39,False,False,9,189.26,38,1182.31,False,7,21,False,True,False,1,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0,0,0.34985578506864184
6.59,50326.33,False,False,13,412.51,17,4983.14,False,14,7,False,True,True,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,1,1,0.36628155947446345
97.86,32277.87,False,True,14,184.21,149,1319.27,False,12,29,False,True,True,2,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,1,0.42866379173197605
58.18,84141.46,False,False,6,73.24,183,86.75,False,18,13,False,False,False,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,1,0.4094575507391126
79.3,21290.28,False,False,6,470.35,228,4958.93,True,0,15,False,True,False,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0,1,0.47003452033790866
11.18,9468.2,False,False,2,104.7,190,4666.92,False,8,30,False,True,False,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,1,0,0.3306595684455133
0.05,37230.94,False,False,11,344.37,80,1291.44,False,10,21,False,True,True,2,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1,1,0.4041838442154132
100.56,78001.53,True,False,6,272.25,217,1691.97,False,3,30,False,True,False,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0.30430741104473946
200.49,2221.74,False,False,2,369.49,135,3434.13,False,9,28,False,True,False,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,0,0,0.3095798936872068
10.49,92170.35,False,False,13,282.55,122,764.71,False,13,9,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0.43286914108421837
378.17,81357.91,False,False,5,19.71,162,791.26,False,18,1,False,False,False,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,1,0,0.31044182559067524
9.34,30016.2,False,False,13,416.34,197,1212.74,False,23,4,False,True,True,2,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,1,1,0.3777068190737206
125.99,50234.13,False,False,3,274.4,189,3720.92,False,9,20,False,True,False,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0,1,0.3541244673967886
83.98,49780.23,False,True,12,305.84,23,311.53,False,3,22,False,False,True,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,1,0.4128601026169276
40.86,16778.56,False,False,1,154.27,21,1551.34,True,1,28,False,True,False,1,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,0,1,0.3867898508886426
34.67,85143.73,False,False,3,398.71,17,3960.2,True,20,20,False,True,False,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1,0.3911903415228853
78.12,96186.23,False,False,8,65.08,47,454.63,False,23,16,False,False,False,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0.32853521811156916
129.25,91828.44,False,True,1,325.35,107,2376.86,False,11,21,False,True,False,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,0,1,0.4093941352226693
27.92,41160.4,False,False,4,117.39,105,3797.46,False,23,7,False,True,False,1,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,0,1,0.37093048639587434
197.97,33303.09,False,False,2,304.02,229,193.45,True,7,6,False,False,False,0,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,0.34949858306639836
7.96,61283.85,False,False,1,152.17,52,4852.76,False,5,6,False,True,False,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,1,1,0.3531317169990877
66.18,22744.22,False,True,2,194.53,6,1881.57,False,21,22,False,True,False,1,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,1,0.38144835950779743
117.93,4127.12,False,False,7,411.4,74,3959.38,False,16,28,False,True,False,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,1,1,0.36969185085902806
124.72,11348.95,False,False,14,354.59,102,3121.42,False,9,21,False,True,True,2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,1,0,0.31445382453549714
181.12,2097.57,False,False,1,314.21,133,1432.76,False,9,2,False,True,False,1,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,1,0.35883189652125913
46.73,22863.3,False,False,5,176.36,218,4732.1,False,6,14,False,True,False,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,1,0.4551349520327634
2.61,38490.46,False,True,14,100.52,74,4610.99,False,3,10,False,True,True,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0.2881253281407391
283.7,96331.84,False,False,5,26.53,34,504.17,False,11,11,False,False,False,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,1,1,0.3698518759862601
319.03,33045.41,False,False,12,440.47,194,3004.33,True,4,15,False,True,True,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0.26029886764143445
109.42,81902.81,False,False,11,340.2,164,3818.28,False,22,2,False,True,True,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1,0,0.340741605675562
11.98,44285.94,False,False,1,241.81,55,3429.65,True,17,20,False,True,False,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0.3196090798314287
455.71,35228.11,False,False,9,415.15,6,2531.51,False,10,5,False,True,False,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,0,0.3456761492411573
25.54,11562.6,False,False,12,109.35,140,4745.33,True,13,6,False,True,True,2,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0,1,0.3706551579466698
73.06,19835.6,False,False,14,358.9,178,3374.95,True,7,20,False,True,True,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0,1,0.4128588911577557
20.77,47664.35,False,True,4,385.48,234,2991.46,False,7,13,False,True,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0.33062440991492853
128.06,68599.56,False,False,7,47.13,222,3316.26,False,8,24,False,True,False,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0.2893632634359332
10.78,29070.7,False,False,4,497.86,142,2388.21,False,14,5,False,True,False,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,1,0.372020144683692
53.76,49063.49,False,False,2,273.07,167,3890.25,True,17,24,False,True,False,1,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,1,1,0.3774105227438614
86.62,44279.77,False,False,4,452.93,183,3629.31,False,14,21,False,True,False,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,0,1,0.36171660303465564
20.94,82306.8,False,False,13,416.8,199,3350.74,False,4,31,False,True,True,2,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0,0,0.34364343512376
49.79,25835.26,False,True,1,420.09,55,361.86,True,0,17,False,False,False,0,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,0,0.3140426775078354
17.59,58463.07,False,False,14,426.45,134,4229.95,False,22,17,False,True,True,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0,1,0.3804956874779958
82.92,74045.79,False,False,10,179.58,6,2581.16,False,13,25,False,True,False,1,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,1,1,0.4497475746293842
160.72,54388.68,False,False,6,251.18,55,4611.38,True,1,23,False,True,False,1,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0,1,0.4621271458648606
241.11,1352.19,False,False,10,428.9,29,2304.43,True,10,26,False,True,False,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0,0,0.3362233436852379
64.28,47974.27,False,False,5,426.91,137,1259.69,False,12,4,False,True,False,1,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,0,0,0.3482390482497318
125.2,38099.55,False,False,14,494.18,194,2661.31,False,18,17,False,True,True,2,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,0,1,0.38986434770653416
218.53,20149.3,False,True,11,496.26,102,4101.24,True,10,18,False,True,True,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,0,0.3470867192998848
66.6,17151.58,False,False,10,388.94,110,4174.15,False,11,2,False,True,False,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0,0,0.3404038627365689
8.23,11183.96,False,False,6,194.12,79,4201.07,False,1,17,False,True,False,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,0.3400304931403795
134.69,13090.5,False,False,11,281.63,79,1087.48,False,5,2,False,True,True,2,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,1,1,0.4874928704938322
